canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
COc1ccc(C(=O)N2CCN(c3cc(CCN)nc(C)n3)CC2)cc1,CHEMBL3478506,IC50,nM,49330.06,CHEMBL4662927,pIC50,,4.30688835756667,Histidine--tRNA ligase,Leishmania infantum
COc1ccc(C(=O)N2CCN(c3cc(CCN)nc(C)n3)CC2)cc1,CHEMBL3478506,IC50,nM,51151.96,CHEMBL4662927,pIC50,,4.29113771202003,Histidine--tRNA ligase,Leishmania infantum
COc1ccc(-n2cc(CCO)cn2)cc1C,CHEMBL3472843,IC50,nM,17734.87,CHEMBL4662927,pIC50,,4.75117209630645,Histidine--tRNA ligase,Leishmania infantum
COc1ccc(-n2cc(CCO)cn2)cc1C,CHEMBL3472843,IC50,nM,11140.07,CHEMBL4662927,pIC50,,4.95311198088186,Histidine--tRNA ligase,Leishmania infantum
COCCc1ncc(-c2c(C#N)c(N)nc3c2CCc2[nH]ccc2-3)cn1,CHEMBL3474744,IC50,nM,6541.13,CHEMBL4662927,pIC50,,5.18434748408547,Histidine--tRNA ligase,Leishmania infantum
COCCc1ncc(-c2c(C#N)c(N)nc3c2CCc2[nH]ccc2-3)cn1,CHEMBL3474744,IC50,nM,5618.2,CHEMBL4662927,pIC50,,5.25040314884975,Histidine--tRNA ligase,Leishmania infantum
Clc1cc(NCc2ccncc2)nc2[nH]ccc12,CHEMBL3475675,IC50,nM,18724.77,CHEMBL4662927,pIC50,,4.72758361360833,Histidine--tRNA ligase,Leishmania infantum
Clc1cc(NCc2ccncc2)nc2[nH]ccc12,CHEMBL3475675,IC50,nM,17414.76,CHEMBL4662927,pIC50,,4.75908252822298,Histidine--tRNA ligase,Leishmania infantum
NC(=O)c1cnc2n1CCN(C(=O)c1ccc(Cn3cccc3)cc1)C2,CHEMBL3475707,IC50,nM,22658.48,CHEMBL4662927,pIC50,,4.64476925296758,Histidine--tRNA ligase,Leishmania infantum
NC(=O)c1cnc2n1CCN(C(=O)c1ccc(Cn3cccc3)cc1)C2,CHEMBL3475707,IC50,nM,17291.42,CHEMBL4662927,pIC50,,4.76216927742554,Histidine--tRNA ligase,Leishmania infantum
FC(F)(F)c1ccc(-c2cc(NC3CCNCC3)nc3[nH]ccc23)nc1,CHEMBL3472907,IC50,nM,29272.61,CHEMBL4662927,pIC50,,4.53353851729129,Histidine--tRNA ligase,Leishmania infantum
FC(F)(F)c1ccc(-c2cc(NC3CCNCC3)nc3[nH]ccc23)nc1,CHEMBL3472907,IC50,nM,30238.86,CHEMBL4662927,pIC50,,4.51943456162867,Histidine--tRNA ligase,Leishmania infantum
COc1ccc(-n2c(CCC(=O)O)nc3ccccc32)cc1CO,CHEMBL3476686,IC50,nM,68558.87,CHEMBL4662927,pIC50,,4.163936331858,Histidine--tRNA ligase,Leishmania infantum
COc1ccc(-n2c(CCC(=O)O)nc3ccccc32)cc1CO,CHEMBL3476686,IC50,nM,43979.07,CHEMBL4662927,pIC50,,4.35675400732236,Histidine--tRNA ligase,Leishmania infantum
O=C(CCN1CCCC1)N1CC[C@@H](c2ccc3ccccc3c2)[C@H](O)C1,CHEMBL3478612,IC50,nM,63549.6,CHEMBL4662927,pIC50,,4.19688714455768,Histidine--tRNA ligase,Leishmania infantum
O=C(CCN1CCCC1)N1CC[C@@H](c2ccc3ccccc3c2)[C@H](O)C1,CHEMBL3478612,IC50,nM,54673.58,CHEMBL4662927,pIC50,,4.26222251058452,Histidine--tRNA ligase,Leishmania infantum
CC(C)c1cc(N2CCC(C(C)N3CCCC3)CC2)n2nccc2n1,CHEMBL3475882,IC50,nM,34327.32,CHEMBL4662927,pIC50,,4.46436009536945,Histidine--tRNA ligase,Leishmania infantum
CC(C)c1cc(N2CCC(C(C)N3CCCC3)CC2)n2nccc2n1,CHEMBL3475882,IC50,nM,31401.17,CHEMBL4662927,pIC50,,4.50305414339042,Histidine--tRNA ligase,Leishmania infantum
CN1CCN(Cc2nnc(C3CCN(C(CO)CO)CC3)n2C)CC1,CHEMBL3474959,IC50,nM,15997.95,CHEMBL4662927,pIC50,,4.79593577217189,Histidine--tRNA ligase,Leishmania infantum
CN1CCN(Cc2nnc(C3CCN(C(CO)CO)CC3)n2C)CC1,CHEMBL3474959,IC50,nM,15786.66,CHEMBL4662927,pIC50,,4.80170983744444,Histidine--tRNA ligase,Leishmania infantum
O=C1CN(C(=O)c2cc(-c3ccco3)nc3c(Cl)cccc23)CCN1,CHEMBL3474973,IC50,nM,18572.42,CHEMBL4662927,pIC50,,4.73113139111217,Histidine--tRNA ligase,Leishmania infantum
O=C1CN(C(=O)c2cc(-c3ccco3)nc3c(Cl)cccc23)CCN1,CHEMBL3474973,IC50,nM,19526.02,CHEMBL4662927,pIC50,,4.70938619028374,Histidine--tRNA ligase,Leishmania infantum
c1cncc(NCCNC2CSCCSC2)c1,CHEMBL3478800,IC50,nM,28651.84,CHEMBL4662927,pIC50,,4.54284752659104,Histidine--tRNA ligase,Leishmania infantum
c1cncc(NCCNC2CSCCSC2)c1,CHEMBL3478800,IC50,nM,19584.79,CHEMBL4662927,pIC50,,4.70808106716187,Histidine--tRNA ligase,Leishmania infantum
COc1ncc(-c2c(C#N)c(N)nc3c2CCc2[nH]ccc2-3)cn1,CHEMBL3485831,IC50,nM,8084.67,CHEMBL4662927,pIC50,,5.09233796975083,Histidine--tRNA ligase,Leishmania infantum
COc1ncc(-c2c(C#N)c(N)nc3c2CCc2[nH]ccc2-3)cn1,CHEMBL3485831,IC50,nM,5624.07,CHEMBL4662927,pIC50,,5.24994961212509,Histidine--tRNA ligase,Leishmania infantum
CCOc1ccc2nc(CN3CCC(CN)C3)ccc2c1,CHEMBL3479778,IC50,nM,33216.38,CHEMBL4662927,pIC50,,4.47864767377516,Histidine--tRNA ligase,Leishmania infantum
CCOc1ccc2nc(CN3CCC(CN)C3)ccc2c1,CHEMBL3479778,IC50,nM,46938.51,CHEMBL4662927,pIC50,,4.328470733032,Histidine--tRNA ligase,Leishmania infantum
Cc1ccccc1N1CCN(c2nc(N(C)C)nc3c2CCNC3)CC1,CHEMBL3479835,IC50,nM,55274.91,CHEMBL4662927,pIC50,,4.25747192549147,Histidine--tRNA ligase,Leishmania infantum
Cc1ccccc1N1CCN(c2nc(N(C)C)nc3c2CCNC3)CC1,CHEMBL3479835,IC50,nM,91299.71,CHEMBL4662927,pIC50,,4.03953059951443,Histidine--tRNA ligase,Leishmania infantum
O=C(c1cc(=O)n(-c2ccccc2)[nH]1)N1CCCC(c2ccn[nH]2)C1,CHEMBL3479905,IC50,nM,49332.26,CHEMBL4662927,pIC50,,4.30686901764227,Histidine--tRNA ligase,Leishmania infantum
O=C(c1cc(=O)n(-c2ccccc2)[nH]1)N1CCCC(c2ccn[nH]2)C1,CHEMBL3479905,IC50,nM,44545.74,CHEMBL4662927,pIC50,,4.35119382393472,Histidine--tRNA ligase,Leishmania infantum
c1ccc(-c2cc(CN3C[C@@H]4CC[C@H](C3)N(CC3CCC3)C4)on2)cc1,CHEMBL3481186,IC50,nM,32500.26,CHEMBL4662927,pIC50,,4.48811317769899,Histidine--tRNA ligase,Leishmania infantum
c1ccc(-c2cc(CN3C[C@@H]4CC[C@H](C3)N(CC3CCC3)C4)on2)cc1,CHEMBL3481186,IC50,nM,36904.19,CHEMBL4662927,pIC50,,4.43292426715524,Histidine--tRNA ligase,Leishmania infantum
c1ccc2c(c1)CCN(c1nc(-c3ccncc3)nc3c1CCNC3)C2,CHEMBL3482100,IC50,nM,9690.7,CHEMBL4662927,pIC50,,5.01364506690052,Histidine--tRNA ligase,Leishmania infantum
c1ccc2c(c1)CCN(c1nc(-c3ccncc3)nc3c1CCNC3)C2,CHEMBL3482100,IC50,nM,11058.17,CHEMBL4662927,pIC50,,4.95631659300104,Histidine--tRNA ligase,Leishmania infantum
