assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
B,COc1ccc(C2=NN(C(C)C)C(=O)[C@@H]3CC=CC[C@H]23)cc1C#CC(=O)NCc1cccnc1,CHEMBL4445930,Ki,nM,100.0,CHEMBL2010636,pKi,,7.0,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C(C)C)C(=O)[C@@H]3CC=CC[C@H]23)cc1C#CC(=O)NCc1ccncc1,CHEMBL4454951,Ki,nM,100.0,CHEMBL2010636,pKi,,7.0,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1cccc(NC(=O)C#Cc2cc(C3=NN(C(C)C)C(=O)[C@@H]4CC=CC[C@H]34)ccc2OC)c1,CHEMBL4453045,Ki,nM,199.53,CHEMBL2010636,pKi,,6.7,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C(C)C)C(=O)[C@@H]3CC=CC[C@H]23)cc1C#CC(=O)NCCc1ccccc1F,CHEMBL4443772,Ki,nM,316.23,CHEMBL2010636,pKi,,6.5,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C(C)C)C(=O)[C@@H]3CC=CC[C@H]23)cc1C#CC(N)=O,CHEMBL4463356,Kd,nM,794.33,CHEMBL2010636,pKd,,6.1,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C(C)C)C(=O)[C@@H]3CC=CC[C@H]23)cc1C#CC(=O)NCc1ccccc1,CHEMBL4436770,Kd,nM,79.43,CHEMBL2010636,pKd,,7.1,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCCCCC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1C#CC(N)=O,CHEMBL4465919,Ki,nM,630.96,CHEMBL2010636,pKi,,6.2,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5ccccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4524402,Ki,nM,24.55,CHEMBL2010636,pKi,,7.61,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(C)(C)CC4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4441748,Ki,nM,43.65,CHEMBL2010636,pKi,,7.36,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4ncnc5ccsc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4592553,Ki,nM,66.07,CHEMBL2010636,pKi,,7.18,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5[nH]cnc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4452707,Ki,nM,104.71,CHEMBL2010636,pKi,,6.98,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)c5ccccc5n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4575003,Ki,nM,645.65,CHEMBL2010636,pKi,,6.19,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)c5sccc5n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4472307,Ki,nM,338.84,CHEMBL2010636,pKi,,6.47,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4ncc5ccccc5n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4472329,Ki,nM,645.65,CHEMBL2010636,pKi,,6.19,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4ncnc5ccccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4589927,Ki,nM,38.9,CHEMBL2010636,pKi,,7.41,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4ccnc(N)n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4522249,Ki,nM,257.04,CHEMBL2010636,pKi,,6.59,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nccc(N)n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4444578,Ki,nM,109.65,CHEMBL2010636,pKi,,6.96,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4ncc5sccc5n4)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4466905,Ki,nM,691.83,CHEMBL2010636,pKi,,6.16,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5sccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4460623,Ki,nM,42.66,CHEMBL2010636,pKi,,7.37,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CCC4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4566742,Ki,nM,20.89,CHEMBL2010636,pKi,,7.68,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(C)C4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4461456,Ki,nM,75.86,CHEMBL2010636,pKi,,7.12,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(Cc5ccccc5)C4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4473426,Ki,nM,97.72,CHEMBL2010636,pKi,,7.01,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC5(CCCCC5)CC4=O)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4453005,Ki,nM,30.9,CHEMBL2010636,pKi,,7.51,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5sccc45)CC3)C(=O)[C@@H]3CC=CC[C@H]23)cc1Cl,CHEMBL4462322,Ki,nM,831.76,CHEMBL2010636,pKi,,6.08,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,CC1(C)CC(=O)N(CC(=O)N2CCC(N3N=C(c4ccc(F)cc4)[C@H]4CC=CC[C@H]4C3=O)CC2)C(=O)C1,CHEMBL4435111,Ki,nM,77.62,CHEMBL2010636,pKi,,7.11,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,CC1(C)CC(=O)N(CC(=O)N2CCC(N3N=C(c4ccc(OC(F)F)c(OC(F)F)c4)[C@H]4CC=CC[C@H]4C3=O)CC2)C(=O)C1,CHEMBL4530777,Ki,nM,407.38,CHEMBL2010636,pKi,,6.39,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,O=C(CN1C(=O)CC2(CCCCC2)CC1=O)N1CCC(N2N=C(c3ccc(OC(F)F)c(OC(F)F)c3)[C@H]3CC=CC[C@H]3C2=O)CC1,CHEMBL4533993,Ki,nM,776.25,CHEMBL2010636,pKi,,6.11,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,O=C1[C@@H]2CC=CC[C@@H]2C(c2ccc(O)c(O)c2)=NN1C1CCN(c2ncnc3ccsc23)CC1,CHEMBL4451207,Ki,nM,891.25,CHEMBL2010636,pKi,,6.05,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(c4nc(N)nc5sccc45)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC,CHEMBL4466777,Ki,nM,93.33,CHEMBL2010636,pKi,,7.03,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CCN(C(=O)CN4C(=O)CC(C)(C)CC4=O)CC3)C(=O)[C@@H]3CCCC[C@H]23)cc1OC,CHEMBL4441871,Ki,nM,85.11,CHEMBL2010636,pKi,,7.07,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CN(c4nc(N)nc5sccc45)C3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4461658,Ki,nM,275.42,CHEMBL2010636,pKi,,6.56,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CN(c4ncnc5ccsc45)C3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4454600,Ki,nM,288.4,CHEMBL2010636,pKi,,6.54,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CN(C(=O)CN4C(=O)CC(C)(C)CC4=O)C3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4591859,Ki,nM,102.33,CHEMBL2010636,pKi,,6.99,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CN(C(=O)CN4C(=O)CC5(CCCCC5)CC4=O)C3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4465097,Ki,nM,91.2,CHEMBL2010636,pKi,,7.04,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,COc1ccc(C2=NN(C3CN(C(=O)CN4C(=O)CC5(CCCC5)CC4=O)C3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,CHEMBL4461705,Ki,nM,169.82,CHEMBL2010636,pKi,,6.77,Class 1 phosphodiesterase PDEB1,Trypanosoma brucei
B,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,CHEMBL1230513,Kd,nM,10000.0,CHEMBL3337328,Kd,M,0.00001,6-phosphogluconolactonase,Trypanosoma brucei
B,CN(C)CCC(=O)c1ccc(S(C)(=O)=O)cc1.Cl,CHEMBL535173,IC50,nM,2900.0,CHEMBL1837,IC50,uM,2.9,Trypanothione reductase,Trypanosoma brucei brucei
B,CCc1ccc(NCCC(=O)c2ccc(Cl)c(Cl)c2)cc1,CHEMBL231735,IC50,nM,107000.0,CHEMBL1837,IC50,uM,107.0,Trypanothione reductase,Trypanosoma brucei brucei
B,O=C(CCN1CCOCC1)c1ccc(Cl)cc1,CHEMBL234180,IC50,nM,148000.0,CHEMBL1837,IC50,uM,148.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CN(C)CCC(=O)c1ccc(Cl)c(Cl)c1.Cl,CHEMBL536752,IC50,nM,3300.0,CHEMBL1837,IC50,uM,3.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC(C)(C)c1cc(CN2CCCCCC2)cc(C(C)(C)C)c1O,CHEMBL395223,IC50,nM,38800.0,CHEMBL1837,IC50,uM,38.8,Trypanothione reductase,Trypanosoma brucei brucei
B,CC(C)c1cc(CN(C)C)cc(C(C)C)c1O,CHEMBL55756,IC50,nM,11800.0,CHEMBL1837,IC50,uM,11.8,Trypanothione reductase,Trypanosoma brucei brucei
B,CC(C)(C)c1cc(CNCCO)cc(C(C)(C)C)c1O.Cl,CHEMBL538585,IC50,nM,2000.0,CHEMBL1837,IC50,uM,2.0,Trypanothione reductase,Trypanosoma brucei brucei
B,O=C(CCNc1cccc(F)c1)c1cccc([N+](=O)[O-])c1,CHEMBL233549,IC50,nM,3300.0,CHEMBL1837,IC50,uM,3.3,Trypanothione reductase,Trypanosoma brucei brucei
B,Cc1cccc(NCCC(=O)c2cccc([N+](=O)[O-])c2)c1C,CHEMBL233348,IC50,nM,1500.0,CHEMBL1837,IC50,uM,1.5,Trypanothione reductase,Trypanosoma brucei brucei
B,O=C(CCNc1ccccc1)c1cccc([N+](=O)[O-])c1,CHEMBL233347,IC50,nM,1700.0,CHEMBL1837,IC50,uM,1.7,Trypanothione reductase,Trypanosoma brucei brucei
B,CCCCOC(=O)c1ccc(NCCC(=O)c2cccc([N+](=O)[O-])c2)cc1,CHEMBL233339,IC50,nM,2400.0,CHEMBL1837,IC50,uM,2.4,Trypanothione reductase,Trypanosoma brucei brucei
B,CN(C)CCC(=O)c1cccc([N+](=O)[O-])c1.Cl,CHEMBL537483,IC50,nM,340.0,CHEMBL1837,IC50,uM,0.34,Trypanothione reductase,Trypanosoma brucei brucei
B,CS(=O)(=O)c1ccc(C(=O)CCN2CCCCC2)cc1,CHEMBL392238,IC50,nM,7800.0,CHEMBL1837,IC50,uM,7.8,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C)CC1,CHEMBL1836378,Ki,nM,320.0,CHEMBL1837,Ki,uM,0.32,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccc(C)cc2)N1CCCN(C)C,CHEMBL1836603,Ki,nM,190.0,CHEMBL1837,Ki,uM,0.19,Trypanothione reductase,Trypanosoma brucei brucei
B,COC(=O)CN1C(C)=Nc2ccc(Br)cc2C1c1ccccc1,CHEMBL1836554,IC50,nM,6800.0,CHEMBL1837,IC50,uM,6.8,Trypanothione reductase,Trypanosoma brucei brucei
B,COC(=O)CN1C(C)=Nc2ccc(C)cc2C1c1ccccc1,CHEMBL1727832,IC50,nM,67000.0,CHEMBL1837,IC50,uM,67.0,Trypanothione reductase,Trypanosoma brucei brucei
B,COC(=O)CN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,CHEMBL1836555,IC50,nM,9400.0,CHEMBL1837,IC50,uM,9.4,Trypanothione reductase,Trypanosoma brucei brucei
B,CCOC(=O)CN1C(C)=Nc2ccc(Br)cc2C1c1ccccc1,CHEMBL1836557,IC50,nM,12000.0,CHEMBL1837,IC50,uM,12.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CC(=O)O,CHEMBL1336863,IC50,nM,37000.0,CHEMBL1837,IC50,uM,37.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CC(=O)NN,CHEMBL1566389,IC50,nM,15000.0,CHEMBL1837,IC50,uM,15.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CCC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CC(=O)OC,CHEMBL1300782,IC50,nM,23000.0,CHEMBL1837,IC50,uM,23.0,Trypanothione reductase,Trypanosoma brucei brucei
B,COC(=O)CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1,CHEMBL1724038,IC50,nM,89000.0,CHEMBL1837,IC50,uM,89.0,Trypanothione reductase,Trypanosoma brucei brucei
B,COC(=O)CN1C(CCN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1,CHEMBL1836362,IC50,nM,93000.0,CHEMBL1837,IC50,uM,93.0,Trypanothione reductase,Trypanosoma brucei brucei
B,O=C1CN2C(=Nc3ccc(Br)cc3C2c2ccccc2)CN1,CHEMBL1836552,IC50,nM,37000.0,CHEMBL1837,IC50,uM,37.0,Trypanothione reductase,Trypanosoma brucei brucei
B,O=C1CN2C(=Nc3ccc(Br)cc3C2c2ccccc2)CCN1,CHEMBL1836553,IC50,nM,39000.0,CHEMBL1837,IC50,uM,39.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1ccccc1,CHEMBL1836365,IC50,nM,930.0,CHEMBL1837,IC50,uM,0.93,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCc1ccccc1,CHEMBL1836366,IC50,nM,2000.0,CHEMBL1837,IC50,uM,2.0,Trypanothione reductase,Trypanosoma brucei brucei
B,COc1ccccc1CN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,CHEMBL1836367,IC50,nM,1100.0,CHEMBL1837,IC50,uM,1.1,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1ccccc1F,CHEMBL1836368,IC50,nM,940.0,CHEMBL1837,IC50,uM,0.94,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1cccc(Cl)c1,CHEMBL1836369,IC50,nM,3500.0,CHEMBL1837,IC50,uM,3.5,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1cccc(C(F)(F)F)c1,CHEMBL1836370,IC50,nM,1500.0,CHEMBL1837,IC50,uM,1.5,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1cccc(N(C)C)c1,CHEMBL1836371,IC50,nM,810.0,CHEMBL1837,IC50,uM,0.81,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1ccc(C)cc1,CHEMBL1836372,IC50,nM,1300.0,CHEMBL1837,IC50,uM,1.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1ccc(Cl)cc1,CHEMBL1836373,IC50,nM,2200.0,CHEMBL1837,IC50,uM,2.2,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1ccc(C(F)(F)F)cc1,CHEMBL1836374,IC50,nM,2200.0,CHEMBL1837,IC50,uM,2.2,Trypanothione reductase,Trypanosoma brucei brucei
B,CCN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,CHEMBL1836375,IC50,nM,1200.0,CHEMBL1837,IC50,uM,1.2,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836376,IC50,nM,1800.0,CHEMBL1837,IC50,uM,1.8,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCOCC1,CHEMBL1836377,IC50,nM,2800.0,CHEMBL1837,IC50,uM,2.8,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C)CC1,CHEMBL1836378,IC50,nM,930.0,CHEMBL1837,IC50,uM,0.93,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN(C)C,CHEMBL1836379,IC50,nM,3500.0,CHEMBL1837,IC50,uM,3.5,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCCN(C)C,CHEMBL1836380,IC50,nM,1000.0,CHEMBL1837,IC50,uM,1.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CNCCN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,CHEMBL1836381,IC50,nM,2000.0,CHEMBL1837,IC50,uM,2.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCO,CHEMBL1836382,IC50,nM,1700.0,CHEMBL1837,IC50,uM,1.7,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)OC(C)(C)C,CHEMBL1836383,IC50,nM,2600.0,CHEMBL1837,IC50,uM,2.6,Trypanothione reductase,Trypanosoma brucei brucei
B,CC(=O)NCCN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,CHEMBL1836384,IC50,nM,2100.0,CHEMBL1837,IC50,uM,2.1,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)C1CC1,CHEMBL1836385,IC50,nM,2300.0,CHEMBL1837,IC50,uM,2.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)c1ccccc1,CHEMBL1836558,IC50,nM,1700.0,CHEMBL1837,IC50,uM,1.7,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)c1ccco1,CHEMBL1836559,IC50,nM,860.0,CHEMBL1837,IC50,uM,0.86,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)Cc1ccccc1,CHEMBL1836560,IC50,nM,1800.0,CHEMBL1837,IC50,uM,1.8,Trypanothione reductase,Trypanosoma brucei brucei
B,COCC(=O)NCCN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1,CHEMBL1836561,IC50,nM,1300.0,CHEMBL1837,IC50,uM,1.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)CN(C)C,CHEMBL1836562,IC50,nM,810.0,CHEMBL1837,IC50,uM,0.81,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C(=O)OC(C)(C)C)CC1,CHEMBL1836563,IC50,nM,1500.0,CHEMBL1837,IC50,uM,1.5,Trypanothione reductase,Trypanosoma brucei brucei
B,CC(=O)N1CCN(CCN2C(C)=Nc3ccc(Cl)cc3C2c2ccccc2)CC1,CHEMBL1836564,IC50,nM,1700.0,CHEMBL1837,IC50,uM,1.7,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C(=O)C2CC2)CC1,CHEMBL1836565,IC50,nM,1500.0,CHEMBL1837,IC50,uM,1.5,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C(=O)c2ccccc2)CC1,CHEMBL1836566,IC50,nM,1600.0,CHEMBL1837,IC50,uM,1.6,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C(=O)c2ccco2)CC1,CHEMBL1836567,IC50,nM,420.0,CHEMBL1837,IC50,uM,0.42,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C(=O)Cc2ccccc2)CC1,CHEMBL1836568,IC50,nM,2000.0,CHEMBL1837,IC50,uM,2.0,Trypanothione reductase,Trypanosoma brucei brucei
B,COCC(=O)N1CCN(CCN2C(C)=Nc3ccc(Cl)cc3C2c2ccccc2)CC1,CHEMBL1836569,IC50,nM,1600.0,CHEMBL1837,IC50,uM,1.6,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCN(C(=O)CN(C)C)CC1,CHEMBL1836570,IC50,nM,370.0,CHEMBL1837,IC50,uM,0.37,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccccc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836571,IC50,nM,780.0,CHEMBL1837,IC50,uM,0.78,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836572,IC50,nM,790.0,CHEMBL1837,IC50,uM,0.79,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(I)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836574,IC50,nM,350.0,CHEMBL1837,IC50,uM,0.35,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(-c3ccccc3)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836575,IC50,nM,7300.0,CHEMBL1837,IC50,uM,7.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(-c3ccncc3)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836576,IC50,nM,4400.0,CHEMBL1837,IC50,uM,4.4,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(-c3ccco3)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836573,IC50,nM,1300.0,CHEMBL1837,IC50,uM,1.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(-c3ccsc3)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836577,IC50,nM,790.0,CHEMBL1837,IC50,uM,0.79,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(-c3cccc4ccccc34)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836578,IC50,nM,8000.0,CHEMBL1837,IC50,uM,8.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(-c3cc4ccccc4o3)cc2C(c2ccccc2)N1CCN1CCCCC1,CHEMBL1836579,IC50,nM,8500.0,CHEMBL1837,IC50,uM,8.5,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2c(Br)cc(Cl)cc2C(c2ccccc2)N1CCCN(C)C,CHEMBL1836601,IC50,nM,53000.0,CHEMBL1837,IC50,uM,53.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2c(-c3ccccc3)cc(Cl)cc2C(c2ccccc2)N1CCCN(C)C,CHEMBL1836602,IC50,nM,24000.0,CHEMBL1837,IC50,uM,24.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccc(C)cc2)N1CCCN(C)C,CHEMBL1836603,IC50,nM,230.0,CHEMBL1837,IC50,uM,0.23,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccc(C(C)(C)C)cc2)N1CCN1CCCCC1,CHEMBL1836605,IC50,nM,7900.0,CHEMBL1837,IC50,uM,7.9,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2cccc(F)c2)N1CCN1CCCCC1,CHEMBL1836606,IC50,nM,900.0,CHEMBL1837,IC50,uM,0.9,Trypanothione reductase,Trypanosoma brucei brucei
B,COc1cccc(C2c3cc(Cl)ccc3N=C(C)N2CCN2CCCCC2)c1,CHEMBL1836607,IC50,nM,28000.0,CHEMBL1837,IC50,uM,28.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(c2ccc(Cl)c(Cl)c2)N1CCN1CCCCC1,CHEMBL1836604,IC50,nM,1300.0,CHEMBL1837,IC50,uM,1.3,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(C2CCCCC2)N1CCN1CCCCC1,CHEMBL1836608,IC50,nM,27000.0,CHEMBL1837,IC50,uM,27.0,Trypanothione reductase,Trypanosoma brucei brucei
B,CC1=Nc2ccc(Cl)cc2C(O)(c2ccc(F)cc2)N1CCN1CCCCC1,CHEMBL1836609,IC50,nM,8300.0,CHEMBL1837,IC50,uM,8.3,Trypanothione reductase,Trypanosoma brucei brucei
B,COc1ccc(C2(O)c3cc(Cl)ccc3N=C(C)N2CCN2CCCCC2)cc1,CHEMBL1836610,IC50,nM,4900.0,CHEMBL1837,IC50,uM,4.9,Trypanothione reductase,Trypanosoma brucei brucei
